meetreeks_id,meetlocatie_id,bron_id,accreditatienummer,component,matrix,meetopstelling_id,meetduur,eenheid,begindatumtijd,einddatumtijd,waarde,opm_code
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T00:00:00+01:00,2025-08-11T01:00:00+01:00,13.63,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T01:00:00+01:00,2025-08-11T02:00:00+01:00,11.57,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T02:00:00+01:00,2025-08-11T03:00:00+01:00,17.11,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T03:00:00+01:00,2025-08-11T04:00:00+01:00,21.93,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T04:00:00+01:00,2025-08-11T05:00:00+01:00,34.85,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T05:00:00+01:00,2025-08-11T06:00:00+01:00,37.83,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T06:00:00+01:00,2025-08-11T07:00:00+01:00,29.51,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T07:00:00+01:00,2025-08-11T08:00:00+01:00,37.64,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T08:00:00+01:00,2025-08-11T09:00:00+01:00,43.81,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T09:00:00+01:00,2025-08-11T10:00:00+01:00,42.85,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T10:00:00+01:00,2025-08-11T11:00:00+01:00,46.98,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T11:00:00+01:00,2025-08-11T12:00:00+01:00,25.99,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T12:00:00+01:00,2025-08-11T13:00:00+01:00,16.38,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T13:00:00+01:00,2025-08-11T14:00:00+01:00,16.23,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T14:00:00+01:00,2025-08-11T15:00:00+01:00,13.17,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T15:00:00+01:00,2025-08-11T16:00:00+01:00,11.05,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T16:00:00+01:00,2025-08-11T17:00:00+01:00,11.53,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T17:00:00+01:00,2025-08-11T18:00:00+01:00,9.48,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T18:00:00+01:00,2025-08-11T19:00:00+01:00,8.86,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T19:00:00+01:00,2025-08-11T20:00:00+01:00,10.53,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T20:00:00+01:00,2025-08-11T21:00:00+01:00,15.7,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T21:00:00+01:00,2025-08-11T22:00:00+01:00,13.61,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T22:00:00+01:00,2025-08-11T23:00:00+01:00,13.13,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T23:00:00+01:00,2025-08-12T00:00:00+01:00,13.96,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T00:00:00+01:00,2025-08-12T01:00:00+01:00,11.94,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T01:00:00+01:00,2025-08-12T02:00:00+01:00,11.6,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T02:00:00+01:00,2025-08-12T03:00:00+01:00,9.53,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T03:00:00+01:00,2025-08-12T04:00:00+01:00,9.05,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T04:00:00+01:00,2025-08-12T05:00:00+01:00,14.27,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T05:00:00+01:00,2025-08-12T06:00:00+01:00,19.25,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T06:00:00+01:00,2025-08-12T07:00:00+01:00,42.75,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T07:00:00+01:00,2025-08-12T08:00:00+01:00,40.95,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T08:00:00+01:00,2025-08-12T09:00:00+01:00,39.95,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T09:00:00+01:00,2025-08-12T10:00:00+01:00,40.3,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T10:00:00+01:00,2025-08-12T11:00:00+01:00,34.05,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T11:00:00+01:00,2025-08-12T12:00:00+01:00,22.41,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T12:00:00+01:00,2025-08-12T13:00:00+01:00,19.49,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T13:00:00+01:00,2025-08-12T14:00:00+01:00,17.51,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T14:00:00+01:00,2025-08-12T15:00:00+01:00,16.47,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T15:00:00+01:00,2025-08-12T16:00:00+01:00,12.26,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T16:00:00+01:00,2025-08-12T17:00:00+01:00,16.99,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T17:00:00+01:00,2025-08-12T18:00:00+01:00,17.93,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T18:00:00+01:00,2025-08-12T19:00:00+01:00,33.27,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T19:00:00+01:00,2025-08-12T20:00:00+01:00,40.45,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T20:00:00+01:00,2025-08-12T21:00:00+01:00,30.73,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T21:00:00+01:00,2025-08-12T22:00:00+01:00,33.05,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T22:00:00+01:00,2025-08-12T23:00:00+01:00,35.38,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T23:00:00+01:00,2025-08-13T00:00:00+01:00,29.78,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T00:00:00+01:00,2025-08-13T01:00:00+01:00,27.06,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T01:00:00+01:00,2025-08-13T02:00:00+01:00,22.87,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T02:00:00+01:00,2025-08-13T03:00:00+01:00,22.91,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T03:00:00+01:00,2025-08-13T04:00:00+01:00,23.56,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T04:00:00+01:00,2025-08-13T05:00:00+01:00,45.79,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T05:00:00+01:00,2025-08-13T06:00:00+01:00,58.29,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T06:00:00+01:00,2025-08-13T07:00:00+01:00,62.01,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T07:00:00+01:00,2025-08-13T08:00:00+01:00,55.58,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T08:00:00+01:00,2025-08-13T09:00:00+01:00,30.37,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T09:00:00+01:00,2025-08-13T10:00:00+01:00,30.66,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T10:00:00+01:00,2025-08-13T11:00:00+01:00,35.42,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T11:00:00+01:00,2025-08-13T12:00:00+01:00,30.85,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T12:00:00+01:00,2025-08-13T13:00:00+01:00,42.98,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T13:00:00+01:00,2025-08-13T14:00:00+01:00,38.26,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T14:00:00+01:00,2025-08-13T15:00:00+01:00,19.53,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T15:00:00+01:00,2025-08-13T16:00:00+01:00,23.93,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T16:00:00+01:00,2025-08-13T17:00:00+01:00,34.93,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T17:00:00+01:00,2025-08-13T18:00:00+01:00,41.14,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T18:00:00+01:00,2025-08-13T19:00:00+01:00,28.11,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T19:00:00+01:00,2025-08-13T20:00:00+01:00,41.22,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T20:00:00+01:00,2025-08-13T21:00:00+01:00,49.3,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T21:00:00+01:00,2025-08-13T22:00:00+01:00,48.0,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T22:00:00+01:00,2025-08-13T23:00:00+01:00,58.51,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T23:00:00+01:00,2025-08-14T00:00:00+01:00,52.26,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T00:00:00+01:00,2025-08-14T01:00:00+01:00,75.85,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T01:00:00+01:00,2025-08-14T02:00:00+01:00,71.05,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T02:00:00+01:00,2025-08-14T03:00:00+01:00,78.39,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T03:00:00+01:00,2025-08-14T04:00:00+01:00,50.78,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T04:00:00+01:00,2025-08-14T05:00:00+01:00,55.86,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T05:00:00+01:00,2025-08-14T06:00:00+01:00,55.36,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T06:00:00+01:00,2025-08-14T07:00:00+01:00,51.46,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T07:00:00+01:00,2025-08-14T08:00:00+01:00,78.19,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T08:00:00+01:00,2025-08-14T09:00:00+01:00,61.76,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T09:00:00+01:00,2025-08-14T10:00:00+01:00,31.66,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T10:00:00+01:00,2025-08-14T11:00:00+01:00,20.55,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T11:00:00+01:00,2025-08-14T12:00:00+01:00,23.3,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T12:00:00+01:00,2025-08-14T13:00:00+01:00,19.72,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T13:00:00+01:00,2025-08-14T14:00:00+01:00,11.77,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T14:00:00+01:00,2025-08-14T15:00:00+01:00,9.15,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T15:00:00+01:00,2025-08-14T16:00:00+01:00,8.17,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T16:00:00+01:00,2025-08-14T17:00:00+01:00,7.41,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T17:00:00+01:00,2025-08-14T18:00:00+01:00,20.96,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T18:00:00+01:00,2025-08-14T19:00:00+01:00,26.33,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T19:00:00+01:00,2025-08-14T20:00:00+01:00,31.0,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T20:00:00+01:00,2025-08-14T21:00:00+01:00,26.81,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T21:00:00+01:00,2025-08-14T22:00:00+01:00,40.49,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T22:00:00+01:00,2025-08-14T23:00:00+01:00,55.75,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-14T23:00:00+01:00,2025-08-15T00:00:00+01:00,55.51,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T00:00:00+01:00,2025-08-15T01:00:00+01:00,48.29,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T01:00:00+01:00,2025-08-15T02:00:00+01:00,37.62,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T02:00:00+01:00,2025-08-15T03:00:00+01:00,24.22,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T03:00:00+01:00,2025-08-15T04:00:00+01:00,39.9,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T04:00:00+01:00,2025-08-15T05:00:00+01:00,41.38,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T05:00:00+01:00,2025-08-15T06:00:00+01:00,36.02,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T06:00:00+01:00,2025-08-15T07:00:00+01:00,44.7,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T07:00:00+01:00,2025-08-15T08:00:00+01:00,55.9,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T08:00:00+01:00,2025-08-15T09:00:00+01:00,47.57,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T09:00:00+01:00,2025-08-15T10:00:00+01:00,36.8,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T10:00:00+01:00,2025-08-15T11:00:00+01:00,16.67,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T11:00:00+01:00,2025-08-15T12:00:00+01:00,16.52,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T12:00:00+01:00,2025-08-15T13:00:00+01:00,13.55,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T13:00:00+01:00,2025-08-15T14:00:00+01:00,26.87,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T14:00:00+01:00,2025-08-15T15:00:00+01:00,10.3,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T15:00:00+01:00,2025-08-15T16:00:00+01:00,8.56,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T16:00:00+01:00,2025-08-15T17:00:00+01:00,10.04,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T17:00:00+01:00,2025-08-15T18:00:00+01:00,8.1,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T18:00:00+01:00,2025-08-15T19:00:00+01:00,6.05,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T19:00:00+01:00,2025-08-15T20:00:00+01:00,8.66,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T20:00:00+01:00,2025-08-15T21:00:00+01:00,13.61,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T21:00:00+01:00,2025-08-15T22:00:00+01:00,10.32,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T22:00:00+01:00,2025-08-15T23:00:00+01:00,5.87,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-15T23:00:00+01:00,2025-08-16T00:00:00+01:00,4.27,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T00:00:00+01:00,2025-08-16T01:00:00+01:00,4.05,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T01:00:00+01:00,2025-08-16T02:00:00+01:00,2.95,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T02:00:00+01:00,2025-08-16T03:00:00+01:00,3.26,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T03:00:00+01:00,2025-08-16T04:00:00+01:00,4.63,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T04:00:00+01:00,2025-08-16T05:00:00+01:00,6.48,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T05:00:00+01:00,2025-08-16T06:00:00+01:00,8.9,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T06:00:00+01:00,2025-08-16T07:00:00+01:00,7.9,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T07:00:00+01:00,2025-08-16T08:00:00+01:00,11.62,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T08:00:00+01:00,2025-08-16T09:00:00+01:00,7.21,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T09:00:00+01:00,2025-08-16T10:00:00+01:00,7.9,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T10:00:00+01:00,2025-08-16T11:00:00+01:00,8.35,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T11:00:00+01:00,2025-08-16T12:00:00+01:00,10.11,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T12:00:00+01:00,2025-08-16T13:00:00+01:00,7.94,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T13:00:00+01:00,2025-08-16T14:00:00+01:00,6.94,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T14:00:00+01:00,2025-08-16T15:00:00+01:00,5.67,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T15:00:00+01:00,2025-08-16T16:00:00+01:00,5.41,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T16:00:00+01:00,2025-08-16T17:00:00+01:00,5.62,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T17:00:00+01:00,2025-08-16T18:00:00+01:00,4.73,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T18:00:00+01:00,2025-08-16T19:00:00+01:00,6.25,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T19:00:00+01:00,2025-08-16T20:00:00+01:00,7.61,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T20:00:00+01:00,2025-08-16T21:00:00+01:00,10.63,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T21:00:00+01:00,2025-08-16T22:00:00+01:00,15.34,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T22:00:00+01:00,2025-08-16T23:00:00+01:00,14.66,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-16T23:00:00+01:00,2025-08-17T00:00:00+01:00,10.97,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-17T00:00:00+01:00,2025-08-17T01:00:00+01:00,9.15,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-17T01:00:00+01:00,2025-08-17T02:00:00+01:00,10.27,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-17T02:00:00+01:00,2025-08-17T03:00:00+01:00,9.73,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-17T03:00:00+01:00,2025-08-17T04:00:00+01:00,10.12,
NL10449_NO2_lucht,NL10449,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-17T04:00:00+01:00,2025-08-17T05:00:00+01:00,13.96,
